frame,wallclock,cycle_ms,post_ms,post_http,notify_http,notify_ms,polls,fetch_ms,fetch_http,iso,iso_ms,file,medY,meanY,note
262,04:30:13,1473,87,200,200,1346,4,25,200,1600,14,IMG_0264.JPG,0.00015,0.00000,
263,04:30:19,1510,72,200,200,1394,3,29,200,1250,13,IMG_0265.JPG,0.00016,0.00002,
264,04:30:24,1465,92,200,200,1330,3,31,200,1600,11,IMG_0266.JPG,0.00015,0.00000,
265,04:30:30,1498,87,200,200,1364,3,34,200,1250,13,IMG_0267.JPG,0.00016,0.00002,
266,04:30:36,2025,84,200,200,1898,3,31,200,1600,12,IMG_0268.JPG,0.00015,0.00000,
267,04:30:42,2167,78,200,200,2045,4,27,200,1250,15,IMG_0269.JPG,0.00016,0.00001,
268,04:30:48,1600,77,200,200,1486,4,26,200,1600,11,IMG_0270.JPG,0.00015,0.00000,
269,04:30:53,1493,87,200,200,1361,3,31,200,1250,11,IMG_0271.JPG,0.00016,0.00002,
270,04:30:59,1501,70,200,200,1390,3,30,200,1600,11,IMG_0272.JPG,0.00015,0.00000,
271,04:31:04,1487,76,200,200,1369,3,31,200,1250,11,IMG_0273.JPG,0.00016,0.00001,
272,04:31:10,1476,85,200,200,1350,3,26,200,1600,14,IMG_0274.JPG,0.00015,0.00000,
273,04:31:16,1906,73,200,200,1788,3,32,200,1250,12,IMG_0275.JPG,0.00016,0.00001,
274,04:31:22,2282,71,200,200,2173,4,28,200,1600,10,IMG_0276.JPG,0.00015,0.00000,
275,04:31:28,2264,70,200,200,2154,4,27,200,1250,11,IMG_0277.JPG,0.00016,0.00001,
276,04:31:34,1475,72,200,200,1356,3,31,200,1600,15,IMG_0278.JPG,0.00015,0.00000,
277,04:31:39,1518,85,200,200,1389,3,29,200,1250,14,IMG_0279.JPG,0.00016,0.00002,
278,04:31:45,1499,77,200,200,1380,3,30,200,1600,11,IMG_0280.JPG,0.00015,0.00000,
279,04:31:50,1489,77,200,200,1373,3,29,200,1250,10,IMG_0281.JPG,0.00016,0.00002,
280,04:31:56,1657,75,200,200,1540,3,31,200,1600,10,IMG_0282.JPG,0.00015,0.00000,
281,04:32:02,2311,73,200,200,2200,4,28,200,1250,10,IMG_0283.JPG,0.00016,0.00001,
282,04:32:08,2190,87,200,200,2066,4,27,200,1600,10,IMG_0284.JPG,0.00015,0.00000,
283,04:32:14,1782,68,200,200,1670,3,31,200,1250,11,IMG_0285.JPG,0.00016,0.00002,
284,04:32:20,1485,89,200,200,1357,3,28,200,1600,11,IMG_0286.JPG,0.00015,0.00000,
285,04:32:25,1479,119,200,200,1318,3,29,200,1250,11,IMG_0287.JPG,0.00016,0.00001,
286,04:32:31,1480,78,200,200,1362,3,30,200,1600,10,IMG_0288.JPG,0.00015,0.00000,
287,04:32:36,1486,71,200,200,1373,3,29,200,1250,12,IMG_0289.JPG,0.00016,0.00002,
288,04:32:42,2176,71,200,200,2059,4,34,200,1600,10,IMG_0290.JPG,0.00015,0.00000,
289,04:32:48,2273,85,200,200,2150,4,27,200,1250,11,IMG_0291.JPG,0.00016,0.00001,
290,04:32:54,1967,87,200,200,1841,3,27,200,1600,11,IMG_0292.JPG,0.00015,0.00000,
291,04:33:00,1505,81,200,200,1385,3,27,200,1250,10,IMG_0293.JPG,0.00016,0.00002,
292,04:33:05,1497,80,200,200,1376,3,29,200,1600,11,IMG_0294.JPG,0.00015,0.00000,
293,04:33:11,1494,77,200,200,1378,3,27,200,1250,11,IMG_0295.JPG,0.00016,0.00002,
294,04:33:16,1474,84,200,200,1347,4,31,200,1600,11,IMG_0296.JPG,0.00015,0.00000,
295,04:33:22,1943,73,200,200,1828,4,30,200,1250,12,IMG_0297.JPG,0.00016,0.00001,
296,04:33:29,2221,83,200,200,2098,3,30,200,1600,10,IMG_0298.JPG,0.00015,0.00000,
297,04:33:35,2253,64,200,200,2152,3,26,200,1250,10,IMG_0299.JPG,0.00016,0.00002,
298,04:33:40,1469,85,200,200,1345,3,29,200,1600,10,IMG_0300.JPG,0.00015,0.00000,
299,04:33:46,1519,79,200,200,1398,3,30,200,1250,10,IMG_0301.JPG,0.00016,0.00002,
300,04:33:51,1499,72,200,200,1382,3,33,200,1600,11,IMG_0302.JPG,0.00015,0.00000,
